Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Churn Label,high usage,Extra Data User
7279-BUYWN,Female,Senior,No,Yes,No,No,0,United States,California,Buena Park,44442,No,0,41,No Offer,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,1,True,False
7156-MHUGY,Male,Senior,No,Yes,No,No,0,United States,California,Buena Park,33528,No,0,13,No Offer,Yes,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1,False,True
9606-PBKBQ,Male,Senior,No,Yes,Yes,No,0,United States,California,Long Beach,63136,Yes,1,32,No Offer,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,1,True,False
3536-IQCTX,Male,Senior,No,Yes,Yes,No,0,United States,California,South Pasadena,23984,Yes,1,32,No Offer,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,1,False,False
3132-TVFDZ,Male,Senior,No,Yes,Yes,No,0,United States,California,Glendale,21990,Yes,1,57,No Offer,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,1,False,False
8080-DDEMJ,Male,Senior,No,Yes,No,No,0,United States,California,Glendale,17015,No,0,1,Offer E,Yes,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,1,False,False
6702-OHFWR,Male,Senior,No,Yes,No,No,0,United States,California,Reseda,68018,No,0,1,Offer E,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,1,True,False
4510-PYUSH,Female,Senior,No,Yes,No,No,0,United States,California,Sylmar,81986,No,0,38,No Offer,Yes,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,1,True,False
8840-DQLGN,Female,Senior,No,Yes,Yes,No,0,United States,California,Burbank,11517,Yes,1,35,No Offer,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,1,True,False
4193-ORFCL,Female,Senior,No,Yes,No,No,0,United States,California,North Hollywood,45358,No,0,1,Offer E,Yes,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,1,False,False
7776-QWNFX,Male,Senior,No,Yes,Yes,No,0,United States,California,Chino,75319,Yes,1,30,No Offer,Yes,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1,True,False
6689-TCZHQ,Female,Senior,No,Yes,No,No,0,United States,California,Claremont,34716,No,0,5,Offer E,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,1,False,False
9497-QCMMS,Male,Senior,No,Yes,No,No,0,United States,California,San Diego,51213,No,0,1,Offer E,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,1,False,False
3424-NMNBO,Male,Senior,No,Yes,Yes,No,0,United States,California,San Diego,51213,Yes,1,58,No Offer,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,1,False,False
4514-GFCFI,Female,Senior,No,Yes,No,No,0,United States,California,San Diego,51213,No,0,16,No Offer,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1,False,False
8000-REIQB,Female,Senior,No,Yes,No,No,0,United States,California,San Diego,51213,No,0,1,Offer E,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,1,True,True
4795-KTRTH,Female,Senior,No,Yes,Yes,No,0,United States,California,San Diego,34902,Yes,1,5,Offer E,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,1,False,True
9961-JBNMK,Male,Senior,No,Yes,No,No,0,United States,California,Desert Center,964,No,0,21,No Offer,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,1,False,False
6179-GJPSO,Female,Senior,No,Yes,No,No,0,United States,California,Escondido,48690,No,0,43,No Offer,Yes,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,1,False,False
8290-YWKHZ,Female,Senior,No,Yes,Yes,No,0,United States,California,Fallbrook,42239,Yes,1,32,No Offer,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,1,False,False
8051-HJRLT,Female,Senior,No,Yes,No,No,0,United States,California,Wrightwood,4253,No,0,1,Offer E,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,1,False,False
4021-RQSNY,Male,Senior,No,Yes,Yes,No,0,United States,California,Moreno Valley,12743,Yes,1,29,No Offer,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,1,True,True
9061-TIHDA,Male,Senior,No,Yes,Yes,No,0,United States,California,Murrieta,18311,Yes,1,13,No Offer,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1,False,False
8699-ASUFO,Male,Senior,No,Yes,Yes,No,0,United States,California,Nuevo,7344,Yes,1,7,No Offer,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,1,False,False
4695-WJZUE,Female,Senior,No,Yes,No,No,0,United States,California,Irvine,17621,No,0,2,No Offer,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,1,True,False
3988-RQIXO,Female,Senior,No,Yes,No,No,0,United States,California,Corona Del Mar,13422,No,0,1,No Offer,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,1,False,False
5931-FLJJF,Male,Senior,No,Yes,Yes,No,0,United States,California,Midway City,8660,Yes,1,7,No Offer,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,1,True,False
3207-OYBWH,Male,Senior,No,Yes,Yes,No,0,United States,California,Newport Beach,4242,Yes,1,57,No Offer,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1,True,False
7216-EWTRS,Female,Senior,No,Yes,Yes,No,0,United States,California,Newport Beach,22133,Yes,4,1,No Offer,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1,True,False
2528-HFYZX,Male,Senior,No,Yes,Yes,No,0,United States,California,Santa Ana,37879,Yes,2,17,No Offer,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1,False,False
4140-MUHUG,Female,Senior,No,Yes,No,No,0,United States,California,Oak View,6503,No,0,3,No Offer,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1,False,False
1587-FKLZB,Male,Senior,No,Yes,Yes,No,0,United States,California,Santa Barbara,31727,Yes,1,66,Offer A,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,1,True,False
5440-FLBQG,Male,Senior,No,Yes,Yes,No,0,United States,California,Santa Barbara,15757,Yes,1,69,Offer A,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,1,False,False
2774-LVQUS,Female,Senior,No,Yes,Yes,No,0,United States,California,Temecula,46171,Yes,2,15,No Offer,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1,False,True
4612-THJBS,Female,Senior,No,Yes,No,No,0,United States,California,Terra Bella,5868,No,0,56,No Offer,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,1,False,False
4094-NSEDU,Female,Senior,No,Yes,No,No,0,United States,California,Temecula,46171,No,0,21,No Offer,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1,False,False
1846-XWOQN,Female,Senior,No,Yes,No,No,0,United States,California,Bradley,1363,No,0,1,No Offer,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,1,False,False
3757-NJYBX,Male,Senior,No,Yes,Yes,No,0,United States,California,Nipomo,15405,Yes,3,32,No Offer,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,106.35,1,False,False
9898-KZQDZ,Female,Senior,No,Yes,Yes,No,0,United States,California,Lee Vining,504,Yes,1,40,No Offer,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.55,1,False,False
8263-JQAIK,Male,Senior,No,Yes,No,No,0,United States,California,Palmdale,6787,No,0,2,No Offer,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,1,False,False
2205-YMZZJ,Male,Senior,No,Yes,No,No,0,United States,California,Clovis,33856,No,0,7,No Offer,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,1,False,False
1254-IZEYF,Female,Senior,No,Yes,No,No,0,United States,California,Cutler,5519,No,0,31,No Offer,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,1,False,False
9221-OTIVJ,Female,Senior,No,Yes,No,No,0,United States,California,Dunlap,506,No,0,14,No Offer,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1,False,False
5908-QMGOE,Male,Senior,No,Yes,No,No,0,United States,California,Fowler,5635,No,0,15,No Offer,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1,False,False
0397-GZBBC,Male,Senior,No,Yes,Yes,No,0,United States,California,South Dos Palos,343,No,0,59,No Offer,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,1,False,False
7641-EUYET,Male,Senior,No,Yes,Yes,No,0,United States,California,Tranquillity,1130,Yes,3,46,No Offer,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,1,False,False
8922-LIEGH,Female,Senior,No,Yes,No,No,0,United States,California,Jolon,254,No,0,25,No Offer,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.7,1,False,False
8245-UMPYT,Female,Senior,No,Yes,No,No,0,United States,California,Lockwood,538,No,0,16,No Offer,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1,False,False
5186-SAMNZ,Male,Senior,No,Yes,No,No,0,United States,California,Marina,21759,No,0,1,No Offer,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.5,1,False,True
5373-SFODM,Male,Senior,No,Yes,Yes,No,0,United States,California,San Lucas,521,Yes,1,36,No Offer,Yes,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,1,False,False
0022-TCJCI,Male,Senior,No,Yes,No,No,0,United States,California,Daly City,63337,No,0,45,No Offer,Yes,Yes,DSL,17,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,1,False,False
5130-IEKQT,Male,Senior,No,Yes,No,No,0,United States,California,San Francisco,56330,No,0,25,Offer C,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,1,True,False
3269-ATYWD,Male,Senior,No,Yes,No,No,0,United States,California,San Francisco,22920,No,0,39,Offer C,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,1,True,True
0354-WYROK,Female,Senior,No,Yes,Yes,No,0,United States,California,San Francisco,1458,Yes,1,31,Offer C,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,1,True,False
7576-OYWBN,Male,Senior,No,Yes,No,No,0,United States,California,San Mateo,23393,No,0,3,No Offer,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,1,True,False
5539-TMZLF,Male,Senior,No,Yes,No,No,0,United States,California,Concord,36186,No,0,1,No Offer,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,1,False,False
3336-JORSO,Female,Senior,No,Yes,No,No,0,United States,California,Hayward,11147,No,0,33,Offer C,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,1,True,True
6861-XWTWQ,Male,Senior,No,Yes,Yes,No,0,United States,California,Napa,26894,Yes,1,7,No Offer,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,1,False,False
4283-FUTGF,Male,Senior,No,Yes,No,No,0,United States,California,El Sobrante,25399,No,0,19,No Offer,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1,False,False
2397-BRLOM,Male,Senior,No,Yes,Yes,No,0,United States,California,San Rafael,40239,Yes,2,8,No Offer,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,1,False,False
8510-AWCXC,Female,Senior,No,Yes,No,No,0,United States,California,Novato,16429,No,0,13,Offer D,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1,True,False
8225-BTJAU,Male,Senior,No,Yes,No,No,0,United States,California,Stinson Beach,781,No,0,10,Offer D,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,1,False,False
1724-BQUHA,Male,Senior,No,Yes,No,No,0,United States,California,Los Gatos,24443,No,0,5,No Offer,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,1,False,False
4826-XTSOH,Male,Senior,No,Yes,Yes,No,0,United States,California,Moss Landing,899,No,0,1,No Offer,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,1,True,False
2408-WITXK,Female,Senior,No,Yes,No,No,0,United States,California,San Jose,18197,No,0,10,Offer D,No,Yes,DSL,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,1,False,False
2634-HCZGT,Male,Senior,No,Yes,Yes,No,0,United States,California,San Jose,27023,Yes,1,53,No Offer,Yes,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,1,False,True
7503-QQRVF,Male,Senior,No,Yes,Yes,No,0,United States,California,San Jose,60620,Yes,1,16,Offer D,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1,False,False
0709-TVGUR,Female,Senior,No,Yes,No,No,0,United States,California,Stockton,49965,No,0,9,No Offer,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,1,True,False
3001-CBHLQ,Male,Senior,No,Yes,Yes,No,0,United States,California,Angels Camp,4264,Yes,1,32,Offer C,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,1,True,False
4102-OQUPX,Male,Senior,No,Yes,Yes,No,0,United States,California,Sheep Ranch,88,Yes,1,1,No Offer,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,1,True,True
3999-QGRJH,Male,Senior,No,Yes,No,No,0,United States,California,Ballico,809,No,0,8,No Offer,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,1,False,False
2454-RPBRZ,Female,Senior,No,Yes,Yes,No,0,United States,California,Catheys Valley,986,Yes,1,12,Offer D,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1,True,False
2265-CYWIV,Female,Senior,No,Yes,Yes,No,0,United States,California,Hickman,1055,Yes,1,4,No Offer,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,1,False,False
4550-VBOFE,Male,Senior,No,Yes,Yes,No,0,United States,California,Soulsbyville,1519,Yes,1,70,No Offer,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,1,False,False
7409-KIUTL,Female,Senior,No,Yes,No,No,0,United States,California,Escondido,48690,No,0,1,No Offer,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,1,False,False
1732-VHUBQ,Female,Senior,No,Yes,Yes,No,0,United States,California,Escondido,48690,Yes,1,47,No Offer,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,1,True,False
0679-IDSTG,Female,Senior,No,Yes,Yes,No,0,United States,California,Branscomb,176,Yes,1,1,No Offer,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,1,False,False
8802-UNOJF,Male,Senior,No,Yes,No,No,0,United States,California,Philo,1113,No,0,12,Offer D,Yes,Yes,Cable,7,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1,False,True
6313-GIDIT,Male,Senior,No,Yes,No,No,0,United States,California,Point Arena,1352,No,0,53,No Offer,No,Yes,DSL,25,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,1,True,False
2845-AFFTX,Male,Senior,No,Yes,Yes,No,0,United States,California,Westport,309,No,0,41,No Offer,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,1,False,False
2815-CPTUL,Male,Senior,No,Yes,No,No,0,United States,California,Gasquet,532,No,0,5,No Offer,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,1,False,False
1891-FZYSA,Male,Senior,No,Yes,Yes,No,0,United States,California,Piercy,200,Yes,1,69,No Offer,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,1,False,True
9685-WKZGT,Male,Senior,No,Yes,No,No,0,United States,California,Carmichael,58830,No,0,14,Offer D,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1,False,False
6022-UGGSO,Female,Senior,No,Yes,No,No,0,United States,California,Citrus Heights,43718,No,0,32,Offer C,Yes,Yes,Fiber Optic,9,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,1,False,False
3923-CSIHK,Female,Senior,No,Yes,Yes,No,0,United States,California,Herald,1745,Yes,1,50,No Offer,Yes,Yes,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,1,True,False
3677-IYRBF,Female,Senior,No,Yes,No,No,0,United States,California,Newcastle,6096,No,0,2,No Offer,No,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,1,False,False
8118-LSUEL,Male,Senior,No,Yes,No,No,0,United States,California,Roseville,30614,No,0,23,No Offer,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,1,True,False
5277-ZLOOR,Female,Senior,No,Yes,No,No,0,United States,California,Applegate,1526,No,0,2,Offer E,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,1,True,False
4248-HCETZ,Male,Senior,No,Yes,Yes,No,0,United States,California,Sacramento,16599,Yes,1,30,Offer C,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,1,False,False
9174-FKWZE,Female,Senior,No,Yes,No,No,0,United States,California,Sacramento,15975,No,0,1,No Offer,Yes,No,No internet type,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,1,False,False
5307-DZCVC,Female,Senior,No,Yes,Yes,No,0,United States,California,Sacramento,854,No,0,32,Offer C,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,1,False,False
8679-JOEVF,Female,Senior,No,Yes,No,No,0,United States,California,Sacramento,34894,No,0,16,No Offer,Yes,Yes,DSL,16,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1,False,False
4803-AXVYP,Female,Senior,No,Yes,No,No,0,United States,California,Butte City,303,No,0,38,Offer C,Yes,Yes,Fiber Optic,2,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1,False,False
5649-ANRML,Male,Senior,No,Yes,No,No,0,United States,California,Clipper Mills,282,No,0,2,Offer E,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,95.1,1,False,False
7395-IGJOS,Male,Senior,No,Yes,Yes,No,0,United States,California,Quincy,6189,Yes,1,17,No Offer,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1,False,False
7890-VYYWG,Male,Senior,No,Yes,Yes,No,0,United States,California,Sutter,3193,Yes,1,3,Offer E,No,Yes,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,1,False,False
9907-SWKKF,Female,Senior,No,Yes,No,No,0,United States,California,Twain,73,No,0,1,Offer E,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,1,True,False
6397-JNZZG,Female,Senior,No,Yes,Yes,No,0,United States,California,Adin,615,Yes,1,43,Offer B,No,Yes,DSL,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,1,True,False
7779-LGOVN,Male,Senior,No,Yes,Yes,No,0,United States,California,Paskenta,263,Yes,2,10,No Offer,Yes,Yes,Cable,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,1,False,False
9710-ZUSHQ,Female,Senior,No,Yes,No,No,0,United States,California,Red Bluff,26438,No,0,37,Offer C,Yes,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,1,False,False
3902-FOIGH,Male,Senior,No,Yes,Yes,No,0,United States,California,Doyle,1177,Yes,1,12,No Offer,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1,False,False
3318-OSATS,Male,Senior,No,Yes,No,No,0,United States,California,Sierra City,348,No,0,35,Offer C,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,1,True,True
2636-ALXXZ,Female,Senior,No,Yes,No,No,0,United States,California,Tahoe Vista,678,No,0,1,Offer E,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,1,False,False
9885-CSMWE,Female,Senior,No,Yes,No,No,0,United States,California,Los Angeles,45025,No,0,1,Offer E,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,1,False,False
8058-JMEQO,Female,Senior,No,Yes,No,No,0,United States,California,San Diego,4258,No,0,9,Offer E,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,1,True,False
7657-DYEPJ,Male,Senior,No,Yes,No,No,0,United States,California,Los Angeles,44150,No,0,38,Offer C,Yes,Yes,Cable,30,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,1,True,False
8276-MQBYC,Male,Senior,No,Yes,No,No,0,United States,California,Los Angeles,30568,No,0,51,Offer B,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,1,False,False
6015-VVHHE,Female,Senior,No,Yes,No,No,0,United States,California,Los Angeles,29310,No,0,5,No Offer,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,1,True,False
2516-VQRRV,Female,Senior,No,Yes,No,No,0,United States,California,Culver City,31963,No,0,2,No Offer,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.45,1,True,False
7580-UGXNC,Female,Senior,No,Yes,No,No,0,United States,California,Culver City,15195,No,0,2,No Offer,Yes,Yes,DSL,6,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,54.85,1,False,False
5178-LMXOP,Male,Senior,No,Yes,Yes,No,0,United States,California,Gardena,9960,Yes,1,1,No Offer,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,1,False,False
